ted0,ted1,eth0,eth1,label
-15.23010445,4.882913113,-3.265343428,2.95241785,1
-7.160057068,14.117239,-4.520247936,4.263119221,1
-6.293329239,7.840838432,-0.716899812,0.562282741,1
-5.368254662,15.01032829,-2.510091066,1.814715505,1
-7.228072643,17.08522034,-2.301590204,2.248962879,1
-13.13382626,26.50952721,-1.42158711,1.128580928,1
-6.425239563,17.24446487,-0.934290349,0.856821656,1
-3.693786144,6.677699566,-1.559104681,1.293537498,1
13.08736992,-12.04618168,-2.579602957,1.722739577,0
2.821618557,0.430196702,-0.921120167,0.779653549,0
-5.616295815,-5.642670631,1.443940282,-1.401077151,0
8.692920685,-8.93140316,1.68012619,-2.047155619,0
-5.738312721,14.91630936,-2.772418737,2.143398523,1
-5.230769157,16.46260834,-3.778612614,2.189220905,1
-4.667920589,3.152898788,-3.081445217,2.661271095,1
-5.850323677,10.0309639,-2.630477428,3.114902496,1
-11.37053394,26.95018959,-2.991391897,2.895432234,1
8.179673195,-6.929622173,0.267310321,-0.010274744,0
10.16040421,-9.839262009,0.359257191,-0.111705109,0
-2.593606949,6.064076424,-0.874323666,0.956045985,1
-7.68853569,14.49209785,-0.548172474,0.392291874,1
-1.319448352,2.626961231,-0.340537816,0.324400783,1
-7.094110012,15.0921936,-3.653249979,2.679859877,1
13.04743767,-11.51356983,-1.944932938,1.662503839,0
-5.046858311,11.0448761,-1.217948794,1.43351841,1
10.91065884,-9.694564819,1.216564536,-1.014095187,0
-5.998780251,12.31894875,-2.358390093,2.665182114,1
11.6043148,-10.28113747,-0.973781466,1.085677862,0
-5.947660446,14.72281551,-1.656988502,1.377365232,1
-5.594885349,18.15480804,-0.683298171,0.897139966,1
-3.794258356,6.734389305,-5.05799675,4.363188267,1
23.53713799,-21.45157814,-0.220712095,0.242883638,0
-19.52432251,36.60123825,-0.237757713,0.444153517,1
4.910293579,1.540555596,-1.717198849,1.537971854,0
-12.23172569,29.87093163,-1.468803763,1.107089877,1
-0.555595756,1.301182151,-3.613468647,4.456633568,1
-6.888912201,18.04874039,-3.1977458,3.482999802,1
-11.01055431,30.65137863,-1.329062104,1.485760689,1
-8.367715836,17.52227402,-1.27083683,1.216598988,1
-5.89960289,11.86628628,-2.333035469,2.215866566,1
-11.64443493,24.56057739,-7.881237984,8.728748322,1
-10.56064129,23.82530785,-1.497766614,1.68069613,1
-13.06085873,31.33538818,-3.54787612,3.123399496,1
-9.644067764,23.57077789,-0.471993357,0.339112431,1
-5.995470047,7.122006893,-1.006797433,1.021558762,1
-4.884096146,7.302841187,-11.6397419,13.19869041,1
-5.835688591,18.03054619,-4.853950977,2.967402935,1
11.14739799,-10.2267971,-0.276303887,0.224730238,0
-5.438683033,15.82204247,-0.73601383,0.840523958,1
-2.882876396,7.504401207,-1.791051507,0.968592525,1
-9.024755478,20.0811348,-3.500062704,3.470850945,1
-11.58695602,26.85245895,-1.713255286,1.398376584,1
-13.04395008,32.95307541,-2.172894478,2.388638973,1
-9.470211029,21.13934898,-1.491545796,1.23415482,1
-8.963500023,20.23419762,-11.21072769,11.67273998,1
-4.222630978,12.73046875,-2.361062288,1.927542686,1
-5.175623417,7.024276733,-2.742889643,2.151852131,1
-7.363483429,19.20341492,-1.492993474,1.480098128,1
-11.32182884,17.112257,-1.36398685,1.512351394,1
-3.543146133,8.055520058,-0.957065701,1.155421138,1
-6.762206554,14.48593521,-1.505830407,1.257985473,1
5.773388863,-2.055929184,-0.386769712,0.55091691,0
16.9789505,-13.69861984,0.220708787,-0.059200481,0
1.46327579,-2.965346575,-1.028754354,1.157545686,0
-0.594224215,1.35983026,-1.722826838,2.20998621,1
-7.409453392,13.67209816,-0.802529454,0.610343814,1
11.63651943,-11.14040279,-2.508609772,1.310557723,0
-4.673566818,7.714045048,-1.499980092,1.76526773,1
-3.705401421,12.15775776,-2.232066154,2.523035765,1
14.30523014,-18.62959862,0.947646916,-0.614569485,0
-3.512037277,6.340218544,-1.276595712,1.236271262,1
-5.111476421,16.01826668,-3.443682671,2.90912056,1
-4.993420124,10.14349842,-0.209044516,0.102272332,1
-9.093811035,24.48396873,-4.346108437,5.372361183,1
-6.235918045,16.82491112,-1.061094642,1.100876093,1
4.21438694,-1.807777166,0.480137765,-0.301135629,0
-4.244347095,5.643698692,-1.919746757,1.963056087,1
-2.184554338,9.903726578,-2.188591957,1.534479499,1
-8.260230064,15.1928587,-4.157111168,2.868320227,1
-4.609818459,16.0019722,-0.236558586,0.148890659,1
-7.262794495,13.1681633,-1.285628676,1.211347103,1
-2.615924597,3.236320257,-0.708139479,0.882011414,1
-3.089408875,6.726377487,-3.571683645,2.410528898,1
0.502014756,-5.145772457,-0.70505017,0.813460469,0
-3.132971287,6.896431446,-1.292740464,1.281427741,1
4.250321388,-3.697167873,0.184601352,-0.430924565,0
-5.24760437,15.23320293,-0.504635513,0.391632348,1
-8.159146309,24.02954483,-1.278820634,1.477009296,1
-6.523756027,20.04197884,-4.913843632,3.220137596,1
7.801395893,-5.990067005,-0.409078598,0.678447366,0
-4.949237823,7.390697479,-0.971639872,0.838646233,1
-2.265884161,5.143876553,-3.08251071,2.954208136,1
-7.060421467,18.983881,-1.782487988,2.543301105,1
-2.538173914,7.932723522,-2.811124086,2.715933323,1
-6.595708847,14.97663975,-2.786264181,2.778020382,1
6.672050953,-7.657999039,1.57677722,-1.388377547,0
-4.394570351,11.72991085,-2.429349184,1.96091342,1
-1.773906112,2.853518248,-0.709197521,0.753923297,1
21.49375916,-22.75628853,-1.341353536,1.265100479,0
-8.490605354,25.24775124,-0.615517676,0.797530174,1
-0.000662938,1.135881662,0.439655721,-0.427473158,0
-3.097332954,7.812497139,-0.933143973,0.872310162,1
-3.234919071,7.451838017,-0.557027698,0.454631329,1
-5.85210371,7.928006172,-1.691204906,2.106293201,1
-9.918153763,20.67233276,-5.756580353,3.836191177,1
-3.222843885,8.9066782,-1.391110301,1.432974696,1
11.25336266,-5.489994049,-0.496230185,0.544787705,0
-4.40734005,7.330333233,-5.833889484,5.719563484,1
-5.359152794,13.67182636,-0.873059273,0.583527863,1
-5.654379368,15.64722252,-8.6170187,10.08496475,1
-6.158934593,13.58425617,-2.14037776,3.489490509,1
-10.77566051,33.18213654,-0.796951652,0.816589713,1
-0.373717368,8.573096275,-2.084338903,1.638187528,1
-3.809577942,14.17007351,-1.668167949,1.483963609,1
-3.419802427,8.496504784,-1.90929091,1.552826047,1
-3.153870344,8.282820702,-4.08712244,2.324631691,1
-7.274059772,16.08241272,-0.758797765,0.727784991,1
14.37874413,-14.94900131,0.114839971,-0.133721292,0
-2.559461594,5.547210693,-5.050437927,4.708361149,1
-5.574154854,15.97608376,-3.287127018,4.995929718,1
-6.656105042,17.70064545,-3.827141285,2.779466867,1
19.75192261,-13.08730984,-0.125741735,0.181342453,0
-14.83096981,31.03867912,-3.371263742,2.873454094,1
-7.40134716,20.08346748,-1.540727735,1.825412154,1
-3.945264816,11.69549656,-2.169731617,2.152621269,1
-8.34572506,23.6631012,-1.042316079,1.16892755,1
-0.471223116,2.646894455,-2.017490864,1.667180896,1
-4.680365562,10.49684238,-7.242950439,9.020911217,1
-6.921700478,20.04150772,-1.672626376,1.211170673,1
-5.796460629,15.73977757,-2.130909204,2.200310469,1
-6.734052658,16.61320686,-1.126663327,0.872949362,1
-5.446459293,11.41032124,-4.367248058,4.834802628,1
-12.34074974,28.95659828,-1.030416012,1.128831267,1
7.012610435,-1.667407274,1.001784682,-0.86079812,0
7.639267445,-6.282284737,0.910992861,-0.836745977,0
-11.3680954,32.23289871,-0.888900042,1.176531196,1
-6.935660362,19.41867638,-4.540457249,4.768800259,1
-9.051764488,23.04475594,-1.562321544,1.552538037,1
-2.591261864,7.90805769,-1.561857581,1.430040479,1
5.613256454,-1.515670776,-1.548981428,1.080304742,0
-9.7208395,22.84778023,-2.068901062,2.091565132,1
-3.492003679,7.499649525,-3.698688984,2.355665922,1
-7.221012592,20.35563278,-3.35805583,3.809721708,1
-5.059494972,10.67713356,-1.330547571,1.098832607,1
-12.65621376,25.16913986,-2.408579111,2.403492212,1
-3.826919556,9.264246941,0.08115463,0.002846995,1
15.69268036,-18.97598267,1.261083364,-1.016201973,0
-5.800147533,14.27836418,-4.073178291,3.551676989,1
-3.871085405,7.630011082,-0.640366256,0.635010958,1
-0.98530513,9.954068184,-1.712875366,1.721818686,1
28.0654335,-41.27605057,0.127918154,-0.036395952,0
53.04572678,-59.12121582,0.335125923,-0.301454574,0
-5.753609657,14.84290981,-9.28054142,4.273737907,1
-0.141056299,0.017716095,0.375857055,-0.15182741,0
15.31569481,-15.16775799,-0.262943864,0.28704071,0
-4.850136757,12.35791302,-7.379925728,5.840367317,1
-8.406686783,22.63005447,-4.98059082,4.655445576,1
-6.74505043,17.83714485,-3.05299139,2.663208008,1
-4.022104263,12.66280174,-0.975032449,0.860581994,1
-6.085436821,18.90427589,-2.666635752,2.56311202,1
-13.21858025,23.63822937,-2.415639639,1.757804871,1
-5.240113258,12.81312466,-1.209262848,1.257990479,1
4.177605629,-1.29812932,1.278304696,-1.034130096,0
0.303518116,4.58318615,-0.669757545,0.502081692,1
16.74789429,-13.5298481,1.899745822,-1.208614111,0
-1.995278358,6.549633026,-2.561761141,1.964374423,1
30.08751488,-34.24689102,-0.564521551,0.542559505,0
-6.907999992,17.04931259,-6.146119595,6.189506531,1
-6.189324856,16.04956436,-1.587311625,1.486662149,1
7.701699734,-6.729815483,0.643702745,-0.580614269,0
-14.68016338,30.72914696,-1.580687165,1.585864544,1
-7.623166561,19.27867508,-2.232838869,2.696640968,1
-4.697325706,12.59912395,-0.512814462,0.72571826,1
54.22781372,-72.64794159,0.556593776,-0.742343664,0
-7.16201067,17.6767025,-0.797855437,0.535970628,1
-2.261382341,6.506809235,-1.278738618,1.180140257,1
-3.757685423,10.36769676,-0.597250521,0.450967401,1
-6.494646072,17.82835388,-1.446459293,1.208754539,1
-4.185229778,10.31046391,-2.153509855,2.496811628,1
-2.105549097,10.10493946,-3.289985657,3.640827656,1
14.3766098,-20.98701477,1.828535676,-1.816318274,0
8.102560997,-10.43239212,0.973624885,-1.128386021,0
-11.19419289,27.88755798,-6.407643318,5.647780418,1
-9.902085304,15.75906181,-3.48517108,2.692948103,1
-6.362472057,15.89994621,-6.153064251,7.108434677,1
-7.961924553,23.43927193,-2.595323563,2.916982651,1
-10.43889236,28.67796516,-0.205862701,0.175562009,1
-7.266571999,19.76754189,-0.877298355,0.928378999,1
-4.565766811,12.93854618,-3.040980816,2.968624115,1
13.07477188,-15.11137867,-0.50696224,0.647349894,0
12.70160389,-17.93411827,-1.30556047,1.015228748,0
19.71715927,-18.52087593,2.636829615,-2.033432722,0
-4.005372047,12.51692295,-3.087730169,3.266386271,1
-4.316589832,15.71448803,-1.982177377,1.799422741,1
-8.178672791,19.02223969,-2.375576735,2.230356455,1
-2.016005516,3.919307947,-1.516543508,1.649634838,1
-2.598987341,12.60271454,-2.610402822,1.552522421,1
3.84361124,-3.779855013,-1.314663053,1.203001738,0
-4.543849468,13.56452942,-4.096295357,3.33818984,1
-8.307299614,17.95952606,-0.125039279,0.147022679,1
-6.625270844,18.37750053,-0.452584505,0.515990913,1
-4.246682167,8.881129265,-2.605508089,2.819279909,1
-5.403791904,14.65116596,-2.056583643,1.945765972,1
-5.544756413,14.85238361,-0.984377265,0.868021965,1
21.46217537,-26.67389297,-0.715599,0.812055349,0
-5.238718033,15.2337656,-2.103587389,2.255977869,1
-5.06785059,11.87369347,-0.51097393,0.855489552,1
-4.386971474,10.07098293,-3.839345694,2.525528193,1
21.94961739,-24.03068542,-0.515590072,0.499698043,0
-2.628327847,10.48948193,-1.656795263,1.867126465,1
-7.092149734,16.55435562,-1.827219486,1.902434587,1
-6.40775919,18.66591263,-1.949283123,1.421469808,1
11.65596771,-13.0763588,0.816899121,-0.463019907,0
-1.417465448,7.189002037,-2.647580147,2.88141346,1
-5.72235775,8.623274803,-2.227855921,1.859776378,1
-2.575611591,6.492928028,-0.819091856,1.050961256,1
-3.365689516,6.339440823,-1.783523917,1.67758286,1
5.167495728,-3.938373804,-0.022291131,-0.219949692,0
-3.943229675,7.886717319,-3.411691666,2.376566648,1
-4.673039436,10.15376091,-2.334374189,2.32770896,1
-6.846858025,19.43975067,-0.686878383,0.694149017,1
-6.689892769,7.527969837,-2.066363096,1.648257256,1
-8.089014053,24.26079941,-0.091737263,0.395155966,1
43.23767853,-49.40660095,1.876114964,-1.273097754,0
-16.96977043,-0.038358994,-4.581841469,3.925740004,1
-0.689337075,1.491070151,-1.477509141,1.226230025,1
-4.525644302,14.35991669,-2.973068953,2.340386868,1
-2.512144327,14.89934158,-3.575799942,3.174566984,1
15.25813293,-16.4192543,3.229421616,-2.505782127,0
-2.15399003,12.54603958,-1.634110451,1.35308075,1
-4.444743156,7.881323338,-0.756701469,0.740127504,1
-4.617810726,14.22726917,-1.460614562,1.8032794,1
-5.808621883,12.74265003,-0.592640758,0.81410712,1
-6.204155922,21.81609726,-1.170295835,0.814767838,1
-0.663618922,2.251167059,0.253119051,-0.230232239,0
-12.57294369,20.84309006,-0.841577291,0.886805356,1
24.69541359,-29.81021881,1.519252777,-1.438732624,0
5.821443081,-11.71700478,2.574291468,-2.927371025,0
-1.894529462,9.614268303,-3.393535137,1.458181262,1
-5.531458378,19.32383728,-2.365315199,2.980860949,1
-3.458808661,12.81002617,-0.652437627,0.703147233,1
-1.914753199,4.545358181,-2.169069767,2.134624004,1
1.954248667,-1.219177246,1.601453185,-1.473292589,0
9.07300663,-7.804773331,2.767371178,-2.348292589,0
-6.45681715,20.4456501,-2.35603261,2.237929583,1
-1.960664749,7.523750305,-0.787361264,0.813980699,1
-5.109680653,19.28409386,-1.287916303,0.842889011,1
3.323092222,-3.715914965,1.031215668,-0.989627302,0
-3.966950893,11.09678936,-0.50632602,0.507802904,1
-1.728824615,10.70747375,-2.575021744,0.794761479,1
-4.056230545,10.74954224,-4.226260185,3.102112055,1
24.86398697,-28.4336071,1.735700369,-1.056525707,0
-10.21815777,12.30856037,-0.932712436,1.136487603,1
-16.56315994,28.30942535,-1.90897727,1.483686447,1
23.01875114,-27.02244949,4.87218523,-4.139396191,0
-2.479442358,10.67832661,-2.251424789,2.925966978,1
-2.200880527,6.736251354,-3.232161522,3.439265013,1
-4.908401966,14.10299206,-2.709403276,2.435923338,1
-5.250929356,15.17197132,-10.0950222,7.497219086,1
-3.440075636,9.486998558,-1.843689919,1.535522461,1
-0.671575785,1.450092435,4.043369293,-3.268428564,0
-6.273589134,18.68137932,-4.928935528,4.699429512,1
20.15841293,-23.87796211,1.079434276,-1.154369116,0
9.405788422,-5.798825264,0.822110295,-0.723186314,0
-5.387748718,14.63301086,-1.133056045,1.016140103,1
-0.285817862,11.00481892,-1.119548678,1.382211566,1
10.85889912,-6.295955181,0.649851441,-0.598754704,0
-5.40728426,25.08849335,-1.262604475,1.563162208,1
-6.252813816,12.53552437,-1.789857864,1.396027684,1
-3.903277159,9.884799957,-1.68505621,1.388933659,1
24.59197426,-30.95612526,0.086245328,-0.078797087,0
-1.889874935,10.55107021,-2.847000837,3.365165472,1
-1.815419674,4.116808414,0.111041062,0.059641685,1
-6.38799572,18.26131058,-0.945659757,0.904589295,1
-1.762871027,7.807675362,-0.341863394,0.371604204,1
20.07662392,-23.8552494,5.259997368,-5.352505207,0
2.779571533,-2.385221004,-0.451474965,0.234674871,0
26.60042953,-29.495121,2.467812777,-2.032759905,0
-5.299514294,13.78987026,-1.432257056,1.561038256,1
-2.943706274,7.826852798,-1.999923706,1.72862947,1
10.61540413,-12.25117588,-0.277131945,0.226942092,0
-7.412617683,21.03390312,-0.888379216,0.789302111,1
-4.255352497,12.95258904,-6.681019306,9.823160172,1
-6.392932415,15.99133396,-2.050577402,2.519969463,1
-1.450544357,3.967649937,-0.050635286,0.048784535,1
-2.047201872,5.90496254,-2.952428341,3.08319211,1
-2.759896994,6.996111393,0.364569932,-0.26113227,1
-0.232936531,1.672256827,-2.349310637,2.155775547,1
-2.311906099,6.522963047,0.502925217,-0.344111621,1
-3.698914528,11.78784657,-1.288986683,1.367698908,1
-9.314131737,21.27939606,-0.641691089,0.738504052,1
-6.346575737,15.56946468,-3.268312454,5.489478588,1
-6.147207737,11.87815762,-1.075766802,1.180511355,1
-9.47709465,27.32658386,-2.649535179,2.636962414,1
-4.825843334,11.55420589,-0.86867553,0.934057355,1
-5.245975494,20.01443291,-1.792035103,1.087717891,1
6.196511745,-5.607283592,-0.1006409,0.117028013,0
-3.401232958,7.520212173,-1.269732118,1.386758089,1
14.38376045,-16.17173576,1.411167383,-1.316327333,0
19.81279755,-20.56781006,0.364308059,-0.27666986,0
12.49465179,-13.64500427,1.672862887,-1.405151725,0
-3.172612429,11.58482838,-0.317925751,0.439591378,1
-1.33094728,12.13609791,-2.539880991,3.120940447,1
-7.720964432,22.09194374,-1.292986393,1.561090469,1
18.85195732,-20.34474945,0.720960498,-0.65592134,0
44.18807602,-67.29447937,0.053088985,-0.022222247,0
-5.070304871,12.95618439,-1.089578629,1.013530016,1
-4.514598846,9.643456459,-0.870778739,0.93006134,1
-5.612237453,14.32533455,-5.218912601,4.899461269,1
0.331936538,6.559734821,-0.73876977,0.619209886,1
-8.419868469,7.037008286,-3.216832161,3.002687693,1
1.253750324,1.111096025,-0.727711618,0.698352218,0
-2.835063696,8.749289513,-1.655231953,1.853030324,1
1.40278697,3.105354309,0.955217063,-0.818166077,0
15.65501976,-19.17026711,2.775782824,-3.245773554,0
-6.173127174,12.72077465,-2.288913965,1.714256406,1
-3.720421076,10.53268814,-0.767089188,0.983418524,1
-6.320989132,18.49845695,-7.738486767,7.935954571,1
-1.024836898,3.012590408,-2.552109957,5.24300909,1
-4.71846962,12.59237289,-1.812099457,1.354359746,1
-6.193893433,16.22406387,-0.568041444,0.532967567,1
-7.921628952,15.80396938,-13.12845039,9.15917778,1
15.31857586,-17.67100906,0.748326719,-0.635562658,0
-7.849389076,20.96352005,-2.211861849,1.944659352,1
13.85157967,-15.81410408,-1.639846921,1.550081372,0
-4.713528633,5.825424671,-1.034492612,1.033908367,1
-6.218382359,16.81219292,-2.386948824,1.931843877,1
25.17748451,-28.16410828,2.157391787,-2.960787535,0
-2.277769566,3.98667264,-6.375359058,7.027058125,1
-2.13178134,4.143265724,-0.890983462,1.171290278,1
-4.132817268,12.58053207,-1.681644797,1.464733243,1
-1.953733921,4.835074425,-1.239461899,0.762098074,1
7.12116003,-7.601717472,1.489185572,-1.222204566,0
-5.157339573,10.56886387,-0.860622764,0.656823575,1
2.206612825,2.201503992,-2.714714766,2.73439002,1
-4.852930069,12.92762756,-1.199645758,0.920119345,1
4.506113529,-3.005665541,2.145253658,-2.693411112,0
-1.928253055,6.11417532,-0.798947513,0.675993264,1
-5.163117886,11.89281368,0.620801628,-0.618896842,1
-1.555566311,9.531406403,-1.913019776,1.963567019,1
-2.138058901,8.033025742,-4.63893795,3.124845266,1
-1.343684554,7.140971184,-3.173799753,2.480746031,1
-1.445683956,11.03345585,-0.825123072,0.931680977,1
-6.60452795,14.31899929,-0.309524626,0.312161148,1
2.180290222,7.307126522,-1.338669538,1.437451601,1
5.626623631,-4.183867455,0.495221078,-0.482429504,0
28.25357819,-28.40705109,0.749757409,-0.739177525,0
-1.64283812,6.905114174,-0.662675858,0.526517808,1
-5.851747036,18.64180565,-1.367194772,1.525123358,1
-3.007148266,13.07213593,0.24872303,-0.172648236,1
-4.638629436,12.446558,-0.868710876,0.858955443,1
-0.831313252,2.483130217,-2.003901958,2.160640717,1
-3.929747343,11.51956177,-0.060901888,0.015886869,1
-6.084630489,17.77257538,-2.511624098,2.200302839,1
-5.317669868,11.55656624,-0.757767737,0.839334786,1
-0.35811314,0.851039946,0.062264621,0.029464662,0
3.650593042,-3.335524559,2.399047375,-2.323485136,0
6.897873878,-7.740365505,1.177384853,-1.220067382,0
-10.37975693,18.4460392,-5.595024109,3.013597488,1
-4.118420601,15.61609745,-1.136547089,1.150308609,1
30.12217331,-39.12609482,3.02641058,-3.477551699,0
14.6570797,-16.61433029,0.994972706,-0.972840726,0
-2.153383493,11.12734604,-2.42763257,3.159590006,1
-1.776297092,12.38371849,-0.974967122,0.678409517,1
-0.313513279,0.771202505,-1.988758564,2.097933292,1
-4.811395168,9.590009689,-2.073620558,2.00211215,1
-3.977598429,10.82993412,-1.865356088,1.589535594,1
-3.071172237,4.755173683,-0.573519528,0.51667887,1
-1.776072145,8.741894722,-5.073776245,5.297710419,1
-3.152736425,14.83452511,-0.385135204,0.346687317,1
8.275129318,-6.350926399,3.641403675,-3.579175711,0
-1.870919704,4.04642725,-2.505476952,2.373681307,1
-4.137588501,20.33904457,-1.572312236,1.118403196,1
-4.360971451,10.30837917,-6.017503738,3.579843044,1
5.874786854,-1.601056695,-0.376945019,0.37558198,0
-2.530892372,6.014425278,-1.400253773,1.300106525,1
18.76881981,-19.9490509,1.241211414,-0.62574774,0
-1.680259943,5.181131363,-0.018255318,0.174854517,1
-0.70099318,2.145985603,-0.758396864,0.866391122,1
-0.284255564,0.718096733,-1.594681025,1.478094578,1
-7.776243687,18.49648857,-0.991975546,1.053525448,1
-3.883257627,12.57499981,-4.247308254,4.771717072,1
-5.01180315,13.90765762,-4.868800163,4.067885399,1
-14.78737831,35.52726364,-1.762381554,1.53447485,1
-3.911183357,10.35442257,-0.451554388,0.4531129,1
-4.735352516,12.35644531,-3.593771696,1.583118677,1
-5.080039978,13.53151226,-0.991724789,1.386141062,1
13.2892313,-15.96399689,3.010154009,-3.712357044,0
-2.691958666,7.057809353,-2.096541643,1.750931263,1
-2.758038998,12.19846916,-2.706876993,1.680077553,1
-4.248222828,12.02536964,-2.05770731,2.25262022,1
0.441845238,1.66253674,-0.801468551,0.970822155,1
0.363555312,0.650828004,-1.308482885,1.076521158,1
-2.372045994,4.975979805,-1.979796648,1.759785891,1
18.27742195,-21.09093857,6.410741329,-5.96462059,0
-2.488330841,7.637689114,-2.53033638,2.552974224,1
6.993103504,-1.833512425,1.087328076,-0.741416216,0
0.064836934,3.825850725,-2.45451045,2.372323275,1
22.26089287,-19.39345741,-0.302887172,0.201939344,0
0.93450743,0.848082781,0.267200649,-0.595474899,0
-5.354857922,14.70427227,-0.413664997,0.350178063,1
-4.725158215,13.6416111,-3.875948429,3.077875376,1
-6.571692467,15.31738949,-0.407845289,0.377811611,1
-3.120738029,12.90735817,-1.82510376,1.492536664,1
-2.45497179,7.754323006,0.101792254,-0.069976367,1
-1.919194579,11.44065571,-2.39623189,1.992177486,1
-1.810548902,4.290926933,-3.468283653,2.439578772,1
-2.799850941,13.73920727,-1.000664711,0.872751713,1
-2.924798012,8.654281616,-7.357059956,9.76441288,1
-5.614417076,12.61753464,-2.105103254,2.009377956,1
-4.857563019,12.29200459,-1.975929499,1.807078004,1
-2.148918867,11.85502243,-4.976999283,5.447366238,1
-2.401534557,4.186522007,0.549138963,-0.595207453,1
17.12633514,-15.87045479,0.16441597,-0.048525997,0
-4.414304256,12.35547543,-1.216750264,1.315414429,1
13.57998085,-15.96045303,2.10564661,-1.372161746,0
-0.670922697,4.781328201,-1.624314904,1.495256066,1
-0.087141618,4.813885689,-1.960274816,2.043373823,1
-1.766578436,4.384716511,-12.4385767,13.19584084,1
-3.680441141,9.607527733,-1.235263467,1.274953246,1
-4.560900688,7.810441017,-1.885140061,1.790089488,1
-5.613872051,15.51823235,-1.683353066,1.874797463,1
22.35354233,-28.01244164,-0.806893468,0.951955974,0
-4.805478573,15.18971252,-0.12743631,-0.017634071,1
-1.194015145,6.225550652,-2.430255175,2.306526661,1
-4.064342022,14.17199612,1.006902218,-0.833803296,1
-2.661345243,8.646371841,-1.926993489,1.454474211,1
-2.580976248,7.167518616,0.506098926,-0.730093718,1
-3.611742496,4.841748238,-0.905715585,0.631071091,1
-0.820995748,2.137229443,-2.057968378,2.129774094,1
-2.731681585,6.924970627,0.400112212,-0.243117794,1
-3.381180525,10.39639759,-1.545320392,3.421080112,1
-1.517570376,8.57237339,1.302350283,-1.910133004,1
-3.036743641,6.163020134,-0.427933902,0.346903265,1
-9.310870171,28.2841568,-2.250407457,1.488495588,1
5.406024456,-6.280800819,0.144782975,0.308235407,0
0.569936693,11.79686642,-1.266849518,1.228722334,1
-0.232137814,0.621564865,-4.193155766,2.655889988,1
13.1093874,-14.61893845,-0.681307137,0.594697058,0
-1.554604411,11.59756279,-3.046309233,2.188225031,1
-3.201719761,2.39324832,1.091128588,-0.801531792,1
-4.761955261,13.4968071,-1.678373218,1.25517416,1
-6.14621067,9.388785362,-2.081965685,1.89071095,1
8.447544098,-9.866099358,0.812926531,-0.808441401,0
-0.291851699,0.553885996,-2.006966829,1.656814218,1
-2.832948685,6.595496178,-11.46916389,10.53422737,1
-9.036381721,16.35833931,-1.830287457,2.057353497,1
-5.767496586,5.902888775,-1.598988652,1.561101913,1
-1.899391532,4.515852451,-3.356058836,4.125908852,1
-2.418377399,10.16839504,-3.601702452,2.375884533,1
-3.789786816,9.632048607,-1.506758451,1.698692441,1
-9.89411068,12.39505768,-1.10960114,1.109621882,1
-0.605285347,5.260347843,0.667289615,-0.778489649,1
-4.049952507,13.24437904,-2.770706415,2.228438377,1
23.37305641,-28.40163612,0.504533052,-0.418723226,0
-4.689985275,13.44473743,-2.148786783,1.858791709,1
-5.720253468,17.21654892,-3.599269152,2.092805386,1
-5.349479198,11.74015808,-1.418460011,1.048554897,1
-2.876981974,8.482445717,-0.836157084,0.696268201,1
-2.220526695,5.544145107,-2.436483622,2.492999077,1
-9.073856354,9.264860153,-2.51967597,2.691352129,1
-3.723761797,3.657965899,-2.377705097,2.317998886,1
-2.248485327,14.03306675,-1.834474444,1.779515505,1
16.85097122,-19.45600319,3.287861109,-2.338383436,0
0.487117052,1.004790425,-0.157682747,0.172038227,0
13.21837807,-7.769162178,-1.897680879,2.150704861,0
-5.76025629,15.11755276,2.136681318,-2.029784918,1
-0.874444067,3.649067402,-0.566982627,0.433851063,1
-1.99916625,11.13890743,-1.502289176,1.526538372,1
0.177200034,1.092691422,-5.916526794,3.958710432,1
-4.302397251,10.35729408,-1.870062709,1.996717215,1
1.953615427,6.272725582,-5.493052483,5.66694355,1
0.171563491,5.704220295,-0.543272018,0.346352607,1
13.0649271,-13.74135303,2.509939194,-1.548562169,0
-4.817614079,13.90331173,-3.09343338,2.303147793,1
-0.988853455,9.67595005,-1.228851199,1.081301689,1
-11.74347687,19.46356392,-5.016080856,4.540953159,1
-9.18666935,17.91823959,-2.376450777,1.623553872,1
22.78755569,-24.99489594,2.209387064,-1.99186039,0
6.420984268,-2.902762413,0.05205708,-0.072679907,0
-1.320478678,7.372535706,-0.991695404,0.881442189,1
-10.09112167,32.65965271,-2.318073988,3.207164049,1
-7.855519295,15.35176754,-2.331115723,1.810031414,1
-4.231388569,12.18055058,-1.316253543,1.22028923,1
13.81222248,-14.79152966,1.146172166,-0.991830409,0
-3.714313745,14.05421925,-2.265250206,1.302235365,1
-5.711333752,14.93003273,-1.908326864,2.051804781,1
-5.035909653,14.12395,-3.323744059,3.660132885,1
-1.093908668,5.664652348,-0.73889792,0.853690028,1
-3.603376865,5.42376852,-3.111551285,1.976400137,1
-9.459872246,24.94272614,-2.615291834,1.3367033,1
-3.839559078,12.58291817,-1.535403848,1.184570551,1
-6.902107716,17.57361031,-1.973166585,3.760087967,1
13.85070419,-18.72476578,2.470813036,-1.577430487,0
-11.18735027,19.13991928,-2.163394451,1.758698344,1
-4.589204788,11.6814785,0.797997713,-1.034841418,1
-4.63620615,12.47679043,0.296404183,-0.066983476,1
-2.193906069,5.948499203,-0.997300386,0.918837488,1
17.76854134,-18.39969635,2.183629513,-1.881394267,0
-2.7477808,6.437196732,-1.166890025,1.177387476,1
